Timestamp;Severity;Product;Version;ErrorCode
21.09.2025 15:25:00 +03:00;High;Helper;12;80
21.09.2025 6:53:00 +03:00;High;CRM;5;94
21.09.2025 17:13:00 +03:00;Low;TaskManager;11;95
21.09.2025 12:54:00 +03:00;Normal;CRM;12;7
21.09.2025 1:07:00 +03:00;Critical;Helper;11;86
21.09.2025 17:01:00 +03:00;High;TaskManager;13;12
21.09.2025 0:34:00 +03:00;Low;TaskManager;15;18
21.09.2025 16:50:00 +03:00;Low;TaskManager;10;64
21.09.2025 5:39:00 +03:00;High;CRM;20;60
21.09.2025 8:01:00 +03:00;High;Helper;13;62
21.09.2025 11:09:00 +03:00;Normal;TaskManager;8;69
21.09.2025 18:35:00 +03:00;Normal;Helper;10;9
21.09.2025 6:46:00 +03:00;Normal;Mobile;10;15
21.09.2025 14:10:00 +03:00;Normal;Helper;6;81
21.09.2025 22:26:00 +03:00;High;CRM;14;66
21.09.2025 23:45:00 +03:00;Critical;Mobile;10;92
21.09.2025 6:48:00 +03:00;Low;CRM;12;91
21.09.2025 10:38:00 +03:00;Normal;TaskManager;8;20
21.09.2025 2:00:00 +03:00;High;Mobile;18;65
21.09.2025 8:05:00 +03:00;Normal;CRM;9;7
21.09.2025 14:42:00 +03:00;High;TaskManager;18;89
21.09.2025 10:20:00 +03:00;Critical;Mobile;1;96
21.09.2025 15:34:00 +03:00;Normal;TaskManager;3;58
21.09.2025 1:39:00 +03:00;Low;Helper;6;46
21.09.2025 5:08:00 +03:00;High;Helper;4;27
21.09.2025 23:32:00 +03:00;Normal;Helper;9;47
21.09.2025 18:53:00 +03:00;High;Mobile;20;86
21.09.2025 3:57:00 +03:00;Critical;TaskManager;14;71
21.09.2025 1:50:00 +03:00;Low;Helper;7;61
21.09.2025 15:53:00 +03:00;Low;CRM;9;27
21.09.2025 19:15:00 +03:00;Critical;TaskManager;14;83
21.09.2025 3:13:00 +03:00;Low;TaskManager;3;41
21.09.2025 19:34:00 +03:00;Critical;TaskManager;12;13
21.09.2025 17:33:00 +03:00;Low;Mobile;18;47
21.09.2025 12:18:00 +03:00;Low;CRM;17;12
21.09.2025 6:53:00 +03:00;Low;Helper;10;81
21.09.2025 18:34:00 +03:00;High;Helper;7;15
21.09.2025 15:16:00 +03:00;Normal;Mobile;4;55
21.09.2025 22:29:00 +03:00;High;Mobile;7;80
21.09.2025 14:00:00 +03:00;High;TaskManager;13;14
21.09.2025 16:31:00 +03:00;Critical;TaskManager;18;67
21.09.2025 9:56:00 +03:00;Low;Helper;2;74
21.09.2025 18:48:00 +03:00;Critical;Helper;13;66
21.09.2025 6:49:00 +03:00;Critical;Mobile;3;60
21.09.2025 9:59:00 +03:00;Normal;Mobile;7;11
21.09.2025 16:25:00 +03:00;Low;CRM;10;20
21.09.2025 21:26:00 +03:00;Normal;Helper;12;2
21.09.2025 22:12:00 +03:00;Low;CRM;4;38
21.09.2025 12:18:00 +03:00;Low;Mobile;18;74
21.09.2025 17:10:00 +03:00;Critical;Helper;2;94
21.09.2025 19:45:00 +03:00;Critical;Mobile;10;40
21.09.2025 4:28:00 +03:00;High;CRM;9;2
21.09.2025 22:41:00 +03:00;High;Mobile;2;78
21.09.2025 10:41:00 +03:00;Normal;CRM;17;82
21.09.2025 6:18:00 +03:00;Low;Mobile;4;17
21.09.2025 16:30:00 +03:00;Critical;Mobile;19;61
21.09.2025 9:29:00 +03:00;Critical;Mobile;6;9
21.09.2025 3:21:00 +03:00;Normal;TaskManager;18;70
21.09.2025 23:39:00 +03:00;Low;Mobile;18;43
21.09.2025 4:47:00 +03:00;Low;CRM;2;98
21.09.2025 7:47:00 +03:00;High;Mobile;3;21
21.09.2025 18:53:00 +03:00;High;Helper;20;57
21.09.2025 8:38:00 +03:00;Normal;Mobile;13;28
21.09.2025 18:59:00 +03:00;High;Helper;15;63
21.09.2025 14:34:00 +03:00;Normal;Mobile;7;59
21.09.2025 6:25:00 +03:00;Normal;CRM;1;41
21.09.2025 18:54:00 +03:00;Normal;Helper;5;27
21.09.2025 2:32:00 +03:00;High;Helper;4;22
21.09.2025 4:53:00 +03:00;Critical;CRM;2;32
21.09.2025 22:39:00 +03:00;Low;Mobile;20;48
21.09.2025 9:32:00 +03:00;Normal;TaskManager;2;21
21.09.2025 16:01:00 +03:00;Normal;TaskManager;17;95
21.09.2025 17:23:00 +03:00;Normal;TaskManager;3;33
21.09.2025 19:48:00 +03:00;Critical;Mobile;19;91
21.09.2025 17:32:00 +03:00;Low;Mobile;2;42
21.09.2025 20:52:00 +03:00;High;Mobile;17;31
21.09.2025 9:14:00 +03:00;High;CRM;9;76
21.09.2025 9:22:00 +03:00;Normal;Mobile;20;19
21.09.2025 23:15:00 +03:00;Critical;Helper;14;76
21.09.2025 10:04:00 +03:00;Low;CRM;3;55
21.09.2025 23:30:00 +03:00;Low;CRM;8;47
21.09.2025 8:11:00 +03:00;Low;TaskManager;5;78
21.09.2025 2:59:00 +03:00;Low;Mobile;3;92
21.09.2025 12:17:00 +03:00;Critical;Helper;19;9
21.09.2025 6:47:00 +03:00;Normal;CRM;4;82
21.09.2025 22:42:00 +03:00;Normal;Helper;2;91
21.09.2025 8:19:00 +03:00;Critical;Helper;15;54
21.09.2025 20:32:00 +03:00;Critical;CRM;8;4
21.09.2025 12:28:00 +03:00;Normal;TaskManager;3;10
21.09.2025 14:34:00 +03:00;Low;CRM;13;30
21.09.2025 22:11:00 +03:00;Low;Mobile;2;89
21.09.2025 11:23:00 +03:00;Normal;Helper;12;54
21.09.2025 13:12:00 +03:00;Normal;CRM;12;66
21.09.2025 10:53:00 +03:00;Normal;Mobile;18;64
21.09.2025 20:44:00 +03:00;High;Helper;10;46
21.09.2025 18:06:00 +03:00;High;CRM;5;77
21.09.2025 10:58:00 +03:00;Low;Helper;6;5
21.09.2025 19:43:00 +03:00;Critical;Mobile;18;83
21.09.2025 11:12:00 +03:00;Normal;CRM;10;33
21.09.2025 12:29:00 +03:00;High;TaskManager;13;32
21.09.2025 9:52:00 +03:00;Critical;TaskManager;8;2
21.09.2025 17:46:00 +03:00;Low;TaskManager;17;60
21.09.2025 4:01:00 +03:00;High;TaskManager;20;61
21.09.2025 11:44:00 +03:00;High;TaskManager;7;84
21.09.2025 23:19:00 +03:00;Normal;CRM;4;61
21.09.2025 12:50:00 +03:00;Low;Mobile;13;83
21.09.2025 0:27:00 +03:00;Normal;CRM;16;67
21.09.2025 16:29:00 +03:00;Critical;Mobile;20;81
21.09.2025 10:26:00 +03:00;Normal;TaskManager;15;42
21.09.2025 4:46:00 +03:00;High;Helper;18;61
21.09.2025 21:28:00 +03:00;High;Helper;17;83
21.09.2025 16:20:00 +03:00;Low;Helper;4;87
21.09.2025 7:52:00 +03:00;Critical;Mobile;6;75
21.09.2025 2:41:00 +03:00;Critical;Mobile;1;82
21.09.2025 22:52:00 +03:00;Critical;Mobile;9;59
21.09.2025 10:37:00 +03:00;Critical;Helper;14;94
21.09.2025 20:14:00 +03:00;Low;TaskManager;9;91
21.09.2025 3:50:00 +03:00;Critical;CRM;1;41
21.09.2025 17:52:00 +03:00;Low;Helper;13;100
21.09.2025 17:43:00 +03:00;Normal;Helper;4;12
21.09.2025 17:56:00 +03:00;Normal;Helper;1;33
21.09.2025 13:04:00 +03:00;Critical;TaskManager;16;49
21.09.2025 14:46:00 +03:00;Normal;Helper;13;5
21.09.2025 23:23:00 +03:00;Low;Mobile;1;37
21.09.2025 5:28:00 +03:00;High;Helper;18;69
21.09.2025 23:29:00 +03:00;High;CRM;2;50
21.09.2025 14:18:00 +03:00;Low;CRM;9;38
21.09.2025 19:28:00 +03:00;Critical;Mobile;2;95
21.09.2025 3:30:00 +03:00;Normal;Mobile;3;62
21.09.2025 1:06:00 +03:00;Low;CRM;3;71
21.09.2025 5:29:00 +03:00;High;Mobile;19;72
21.09.2025 20:36:00 +03:00;Normal;Helper;7;8
21.09.2025 20:58:00 +03:00;Low;CRM;15;21
21.09.2025 1:35:00 +03:00;Critical;CRM;12;75
21.09.2025 1:00:00 +03:00;Low;CRM;15;22
21.09.2025 23:51:00 +03:00;High;TaskManager;19;74
21.09.2025 15:09:00 +03:00;Low;Helper;16;28
21.09.2025 3:42:00 +03:00;High;Mobile;14;32
21.09.2025 5:09:00 +03:00;Low;Helper;4;59
21.09.2025 9:36:00 +03:00;Low;Helper;16;50
21.09.2025 1:05:00 +03:00;Critical;CRM;3;23
21.09.2025 15:29:00 +03:00;Critical;CRM;17;92
21.09.2025 1:04:00 +03:00;Critical;Helper;5;65
21.09.2025 13:45:00 +03:00;Normal;Helper;11;55
21.09.2025 12:57:00 +03:00;Low;Helper;3;20
21.09.2025 14:49:00 +03:00;Critical;Helper;3;90
21.09.2025 10:52:00 +03:00;Critical;TaskManager;1;46
21.09.2025 20:57:00 +03:00;High;CRM;18;23
21.09.2025 19:55:00 +03:00;High;CRM;11;20
21.09.2025 21:52:00 +03:00;Critical;TaskManager;6;35
21.09.2025 21:49:00 +03:00;High;Helper;20;63
21.09.2025 13:37:00 +03:00;High;TaskManager;5;18
21.09.2025 13:29:00 +03:00;Normal;TaskManager;6;88
21.09.2025 7:23:00 +03:00;Normal;Mobile;12;24
21.09.2025 14:57:00 +03:00;High;Helper;1;17
21.09.2025 5:08:00 +03:00;Critical;Mobile;3;99
21.09.2025 10:10:00 +03:00;High;Mobile;4;15
21.09.2025 9:51:00 +03:00;Critical;TaskManager;13;35
21.09.2025 17:31:00 +03:00;Low;TaskManager;4;43
21.09.2025 19:07:00 +03:00;Low;Helper;2;33
21.09.2025 20:19:00 +03:00;Critical;Helper;12;21
21.09.2025 18:40:00 +03:00;Critical;Mobile;16;12
21.09.2025 13:27:00 +03:00;Critical;Mobile;13;44
21.09.2025 2:46:00 +03:00;Normal;CRM;9;68
21.09.2025 16:09:00 +03:00;High;TaskManager;14;14
21.09.2025 22:22:00 +03:00;Critical;TaskManager;20;17
21.09.2025 17:25:00 +03:00;Normal;CRM;1;75
21.09.2025 7:04:00 +03:00;High;Helper;19;98
21.09.2025 2:52:00 +03:00;Critical;CRM;12;98
21.09.2025 21:04:00 +03:00;Normal;Helper;3;82
21.09.2025 18:37:00 +03:00;High;TaskManager;20;76
21.09.2025 0:18:00 +03:00;High;Mobile;15;72
21.09.2025 17:41:00 +03:00;Low;TaskManager;16;14
21.09.2025 5:14:00 +03:00;High;Helper;17;11
21.09.2025 21:50:00 +03:00;Critical;Helper;5;11
21.09.2025 4:34:00 +03:00;High;Mobile;19;6
21.09.2025 4:04:00 +03:00;Low;TaskManager;4;71
21.09.2025 12:27:00 +03:00;Critical;CRM;17;66
21.09.2025 19:46:00 +03:00;Critical;Helper;2;4
21.09.2025 18:04:00 +03:00;Critical;Mobile;20;19
21.09.2025 22:48:00 +03:00;Low;Mobile;17;2
21.09.2025 9:46:00 +03:00;High;CRM;19;100
21.09.2025 6:52:00 +03:00;Normal;TaskManager;18;90
21.09.2025 11:36:00 +03:00;High;Helper;1;10
21.09.2025 1:10:00 +03:00;Critical;CRM;1;18
21.09.2025 3:43:00 +03:00;High;TaskManager;18;14
21.09.2025 20:03:00 +03:00;High;TaskManager;12;70
21.09.2025 19:57:00 +03:00;Normal;Mobile;2;76
21.09.2025 8:49:00 +03:00;Low;CRM;14;85
21.09.2025 13:18:00 +03:00;Low;CRM;18;52
21.09.2025 0:11:00 +03:00;High;TaskManager;7;32
21.09.2025 1:36:00 +03:00;Low;TaskManager;11;94
21.09.2025 16:56:00 +03:00;Normal;CRM;10;14
21.09.2025 0:53:00 +03:00;Critical;CRM;8;27
21.09.2025 10:11:00 +03:00;High;Helper;6;4
21.09.2025 10:16:00 +03:00;High;Mobile;16;53
21.09.2025 22:30:00 +03:00;Low;CRM;7;52
21.09.2025 10:59:00 +03:00;Critical;Mobile;3;85
21.09.2025 21:22:00 +03:00;High;TaskManager;6;84
21.09.2025 11:15:00 +03:00;Critical;Helper;2;60
21.09.2025 2:02:00 +03:00;Critical;Helper;1;81
21.09.2025 19:58:00 +03:00;Normal;Mobile;16;96
21.09.2025 4:22:00 +03:00;High;Helper;9;38
21.09.2025 2:06:00 +03:00;Critical;Mobile;11;71
21.09.2025 11:18:00 +03:00;High;Mobile;14;95
21.09.2025 17:36:00 +03:00;Low;Helper;14;4
21.09.2025 3:37:00 +03:00;Normal;Helper;10;73
21.09.2025 21:03:00 +03:00;High;Helper;8;21
21.09.2025 2:06:00 +03:00;High;TaskManager;20;55
21.09.2025 9:06:00 +03:00;Critical;TaskManager;13;60
21.09.2025 23:18:00 +03:00;High;TaskManager;13;96
21.09.2025 22:44:00 +03:00;Critical;CRM;15;77
21.09.2025 22:19:00 +03:00;Normal;Helper;16;17
21.09.2025 1:26:00 +03:00;High;Mobile;2;45
21.09.2025 16:45:00 +03:00;Critical;TaskManager;7;14
21.09.2025 20:17:00 +03:00;Low;TaskManager;9;42
21.09.2025 18:04:00 +03:00;Low;Mobile;11;13
21.09.2025 3:38:00 +03:00;High;CRM;16;27
21.09.2025 2:28:00 +03:00;Normal;TaskManager;5;26
21.09.2025 10:52:00 +03:00;Low;TaskManager;17;9
21.09.2025 22:23:00 +03:00;High;Helper;3;57
21.09.2025 5:11:00 +03:00;Low;Mobile;15;16
21.09.2025 13:17:00 +03:00;Critical;Mobile;17;90
21.09.2025 15:31:00 +03:00;Normal;TaskManager;17;23
21.09.2025 21:55:00 +03:00;Critical;CRM;5;35
21.09.2025 5:51:00 +03:00;Low;CRM;8;80
21.09.2025 23:25:00 +03:00;Low;TaskManager;7;59
21.09.2025 15:19:00 +03:00;Low;Mobile;12;51
21.09.2025 18:23:00 +03:00;Normal;CRM;16;40
21.09.2025 22:16:00 +03:00;Low;Mobile;2;69
21.09.2025 9:02:00 +03:00;Normal;CRM;20;90
21.09.2025 20:00:00 +03:00;Critical;CRM;13;1
21.09.2025 2:27:00 +03:00;Low;TaskManager;5;80
21.09.2025 1:51:00 +03:00;High;Mobile;12;54
21.09.2025 0:28:00 +03:00;Low;TaskManager;15;13
21.09.2025 18:58:00 +03:00;Normal;Mobile;13;67
21.09.2025 21:21:00 +03:00;High;Helper;10;61
21.09.2025 4:47:00 +03:00;Low;TaskManager;4;1
21.09.2025 1:14:00 +03:00;High;Mobile;13;40
21.09.2025 17:38:00 +03:00;Low;Helper;20;47
21.09.2025 4:28:00 +03:00;Normal;TaskManager;1;64
21.09.2025 10:47:00 +03:00;Critical;Helper;15;99
21.09.2025 21:35:00 +03:00;Low;CRM;15;13
21.09.2025 5:47:00 +03:00;Critical;Helper;20;74
21.09.2025 14:49:00 +03:00;Critical;Helper;16;35
21.09.2025 5:06:00 +03:00;Critical;Helper;17;48
21.09.2025 14:20:00 +03:00;Critical;Mobile;9;97
21.09.2025 15:01:00 +03:00;High;Helper;5;64
21.09.2025 4:05:00 +03:00;Critical;TaskManager;3;65
21.09.2025 17:31:00 +03:00;Normal;CRM;6;71
21.09.2025 11:10:00 +03:00;Critical;Mobile;6;58
21.09.2025 7:00:00 +03:00;Critical;Helper;4;97
21.09.2025 23:02:00 +03:00;Normal;Helper;3;99
21.09.2025 18:46:00 +03:00;Normal;Mobile;7;76
21.09.2025 0:49:00 +03:00;Critical;CRM;15;88
21.09.2025 14:13:00 +03:00;Critical;TaskManager;20;51
21.09.2025 16:15:00 +03:00;Critical;CRM;12;93
21.09.2025 9:09:00 +03:00;Normal;Helper;10;13
21.09.2025 14:21:00 +03:00;Normal;Helper;14;8
21.09.2025 7:44:00 +03:00;Low;Mobile;16;97
21.09.2025 2:39:00 +03:00;Normal;TaskManager;7;3
21.09.2025 19:13:00 +03:00;Low;Helper;13;13
21.09.2025 1:37:00 +03:00;Critical;Mobile;15;89
21.09.2025 9:06:00 +03:00;High;CRM;6;54
21.09.2025 8:52:00 +03:00;Critical;Mobile;1;2
21.09.2025 17:16:00 +03:00;High;Mobile;10;88
21.09.2025 13:30:00 +03:00;High;Mobile;10;27
21.09.2025 7:10:00 +03:00;Normal;CRM;20;75
21.09.2025 6:12:00 +03:00;Low;CRM;9;90
21.09.2025 14:11:00 +03:00;Critical;Mobile;12;87
21.09.2025 18:29:00 +03:00;Normal;Helper;14;36
21.09.2025 4:24:00 +03:00;High;Mobile;8;22
21.09.2025 16:27:00 +03:00;Low;Helper;3;62
21.09.2025 10:15:00 +03:00;Low;TaskManager;10;66
21.09.2025 15:33:00 +03:00;Normal;Mobile;15;91
21.09.2025 16:21:00 +03:00;Low;CRM;7;94
21.09.2025 11:04:00 +03:00;High;TaskManager;10;74
21.09.2025 16:34:00 +03:00;Critical;CRM;16;13
21.09.2025 5:04:00 +03:00;High;TaskManager;6;69
21.09.2025 7:49:00 +03:00;Low;Mobile;18;29
21.09.2025 6:30:00 +03:00;High;Mobile;12;77
21.09.2025 0:59:00 +03:00;Normal;Helper;7;27
21.09.2025 4:30:00 +03:00;High;Helper;17;10
21.09.2025 13:13:00 +03:00;Normal;Mobile;18;96
21.09.2025 21:44:00 +03:00;Critical;CRM;11;65
21.09.2025 10:06:00 +03:00;Critical;Helper;5;87
21.09.2025 5:25:00 +03:00;Critical;TaskManager;3;70
21.09.2025 17:52:00 +03:00;Normal;CRM;4;10
21.09.2025 12:25:00 +03:00;High;Mobile;3;61
21.09.2025 13:01:00 +03:00;Low;TaskManager;20;51
21.09.2025 14:31:00 +03:00;Critical;Helper;1;72
21.09.2025 9:55:00 +03:00;Low;TaskManager;5;80
21.09.2025 18:59:00 +03:00;Normal;Helper;4;40
21.09.2025 5:26:00 +03:00;Critical;Helper;8;90
21.09.2025 14:11:00 +03:00;Low;Helper;6;66
21.09.2025 19:06:00 +03:00;High;TaskManager;1;32
21.09.2025 21:35:00 +03:00;Low;Helper;10;10
21.09.2025 12:30:00 +03:00;Critical;Helper;12;30
21.09.2025 13:13:00 +03:00;Normal;TaskManager;3;93
21.09.2025 17:39:00 +03:00;Low;Mobile;9;43
21.09.2025 18:14:00 +03:00;Critical;Helper;10;85
21.09.2025 14:51:00 +03:00;High;CRM;7;67
21.09.2025 2:54:00 +03:00;High;CRM;12;77
21.09.2025 8:40:00 +03:00;High;TaskManager;13;6
21.09.2025 23:03:00 +03:00;Low;Mobile;20;93
21.09.2025 2:48:00 +03:00;Critical;Helper;8;83
21.09.2025 5:55:00 +03:00;Critical;Helper;13;73
21.09.2025 3:40:00 +03:00;Normal;Helper;18;56
21.09.2025 18:52:00 +03:00;Normal;Helper;2;19
21.09.2025 21:54:00 +03:00;High;Helper;8;97
21.09.2025 22:33:00 +03:00;High;TaskManager;7;71
21.09.2025 4:30:00 +03:00;Low;Mobile;1;40
21.09.2025 15:29:00 +03:00;Low;Helper;6;90
21.09.2025 7:03:00 +03:00;High;CRM;1;56
21.09.2025 0:32:00 +03:00;High;TaskManager;4;61
21.09.2025 10:15:00 +03:00;Normal;TaskManager;8;84
21.09.2025 17:47:00 +03:00;Critical;Helper;11;2
21.09.2025 19:44:00 +03:00;Normal;Helper;14;3
21.09.2025 16:31:00 +03:00;Normal;Helper;20;50
21.09.2025 16:20:00 +03:00;Low;TaskManager;1;32
21.09.2025 0:35:00 +03:00;High;Mobile;10;27
21.09.2025 8:32:00 +03:00;Low;Mobile;18;34
21.09.2025 2:39:00 +03:00;Normal;Mobile;9;70
21.09.2025 16:13:00 +03:00;Critical;TaskManager;20;95
21.09.2025 6:49:00 +03:00;High;Helper;18;31
21.09.2025 8:50:00 +03:00;Critical;Mobile;6;71
21.09.2025 19:00:00 +03:00;Low;Mobile;4;26
21.09.2025 2:31:00 +03:00;Low;Helper;2;71
21.09.2025 11:18:00 +03:00;High;Helper;8;12
21.09.2025 12:03:00 +03:00;High;Helper;11;60
21.09.2025 1:00:00 +03:00;Low;TaskManager;9;68
21.09.2025 14:50:00 +03:00;Critical;CRM;12;86
21.09.2025 11:38:00 +03:00;Normal;TaskManager;18;26
21.09.2025 5:50:00 +03:00;High;Helper;4;57
21.09.2025 20:27:00 +03:00;Critical;CRM;18;73
21.09.2025 22:48:00 +03:00;Critical;Helper;15;55
21.09.2025 10:01:00 +03:00;Normal;CRM;18;96
21.09.2025 21:11:00 +03:00;Critical;TaskManager;11;17
21.09.2025 22:34:00 +03:00;Low;Mobile;9;93
21.09.2025 6:54:00 +03:00;Low;TaskManager;3;67
21.09.2025 18:21:00 +03:00;Normal;CRM;1;40
21.09.2025 21:07:00 +03:00;Critical;Helper;9;14
21.09.2025 10:10:00 +03:00;Low;Helper;3;57
21.09.2025 23:11:00 +03:00;Low;Mobile;14;42
21.09.2025 5:41:00 +03:00;Normal;CRM;17;70
21.09.2025 14:50:00 +03:00;Critical;Helper;13;92
21.09.2025 6:43:00 +03:00;Normal;TaskManager;17;27
21.09.2025 13:02:00 +03:00;High;CRM;12;81
21.09.2025 5:25:00 +03:00;Low;CRM;11;18
21.09.2025 18:45:00 +03:00;High;Helper;16;63
21.09.2025 1:55:00 +03:00;Critical;CRM;4;85
21.09.2025 7:48:00 +03:00;Critical;CRM;11;1
21.09.2025 14:44:00 +03:00;High;Helper;15;46
21.09.2025 5:05:00 +03:00;High;Helper;3;10
21.09.2025 12:31:00 +03:00;Normal;Helper;15;18
21.09.2025 2:53:00 +03:00;Critical;CRM;19;38
21.09.2025 8:04:00 +03:00;Critical;Helper;11;1
21.09.2025 5:14:00 +03:00;High;TaskManager;18;89
21.09.2025 19:57:00 +03:00;High;TaskManager;1;11
21.09.2025 10:23:00 +03:00;High;Helper;10;58
21.09.2025 21:54:00 +03:00;Low;Helper;3;27
21.09.2025 22:06:00 +03:00;Normal;Mobile;20;10
21.09.2025 19:35:00 +03:00;Low;Helper;18;78
21.09.2025 21:01:00 +03:00;High;Helper;14;73
21.09.2025 14:53:00 +03:00;Low;Helper;15;8
21.09.2025 9:24:00 +03:00;Low;Helper;9;66
21.09.2025 10:35:00 +03:00;Low;Helper;3;7
21.09.2025 18:02:00 +03:00;Critical;Helper;4;74
21.09.2025 1:08:00 +03:00;Normal;TaskManager;13;12
21.09.2025 2:03:00 +03:00;Low;TaskManager;16;36
21.09.2025 12:24:00 +03:00;Low;TaskManager;14;1
21.09.2025 9:27:00 +03:00;Critical;CRM;1;15
21.09.2025 17:59:00 +03:00;High;Mobile;16;41
21.09.2025 13:11:00 +03:00;Low;Helper;19;22
21.09.2025 7:11:00 +03:00;Low;Helper;6;6
21.09.2025 5:50:00 +03:00;Normal;Helper;6;52
21.09.2025 10:36:00 +03:00;Low;Mobile;12;32
21.09.2025 4:18:00 +03:00;Critical;TaskManager;4;24
21.09.2025 13:39:00 +03:00;High;CRM;10;77
21.09.2025 5:36:00 +03:00;Critical;Mobile;13;61
21.09.2025 5:36:00 +03:00;Critical;TaskManager;3;78
21.09.2025 3:23:00 +03:00;Normal;CRM;17;48
21.09.2025 13:46:00 +03:00;High;TaskManager;4;45
21.09.2025 22:47:00 +03:00;Normal;TaskManager;12;17
21.09.2025 11:59:00 +03:00;High;TaskManager;18;27
21.09.2025 0:02:00 +03:00;Low;Helper;16;57
21.09.2025 1:15:00 +03:00;Critical;Mobile;3;81
21.09.2025 21:06:00 +03:00;Normal;TaskManager;14;90
21.09.2025 4:53:00 +03:00;Low;CRM;19;40
21.09.2025 6:48:00 +03:00;Critical;Helper;12;72
21.09.2025 17:31:00 +03:00;Critical;Mobile;20;67
21.09.2025 3:24:00 +03:00;Critical;TaskManager;7;40
21.09.2025 12:15:00 +03:00;High;Mobile;17;70
21.09.2025 8:22:00 +03:00;High;Helper;9;23
21.09.2025 18:26:00 +03:00;Normal;CRM;10;90
21.09.2025 15:29:00 +03:00;High;CRM;14;50
21.09.2025 16:22:00 +03:00;High;Mobile;20;7
21.09.2025 4:40:00 +03:00;Critical;Helper;3;65
21.09.2025 4:26:00 +03:00;Critical;Mobile;11;16
21.09.2025 14:55:00 +03:00;Critical;Mobile;6;3
21.09.2025 0:05:00 +03:00;Normal;CRM;3;69
21.09.2025 7:03:00 +03:00;High;Helper;4;92
21.09.2025 20:41:00 +03:00;Low;Mobile;10;66
21.09.2025 2:10:00 +03:00;High;CRM;12;60
21.09.2025 7:39:00 +03:00;Low;Helper;15;5
21.09.2025 22:44:00 +03:00;Normal;CRM;7;44
21.09.2025 4:13:00 +03:00;Normal;CRM;12;93
21.09.2025 9:10:00 +03:00;Critical;Mobile;3;73
21.09.2025 3:08:00 +03:00;High;TaskManager;5;36
21.09.2025 4:34:00 +03:00;High;CRM;6;95
21.09.2025 18:38:00 +03:00;Normal;Mobile;19;19
21.09.2025 7:41:00 +03:00;High;CRM;8;58
21.09.2025 16:57:00 +03:00;High;Helper;15;53
21.09.2025 13:03:00 +03:00;Low;CRM;19;98
21.09.2025 7:58:00 +03:00;High;TaskManager;11;74
21.09.2025 3:33:00 +03:00;Low;TaskManager;19;96
21.09.2025 21:22:00 +03:00;Normal;Helper;4;47
21.09.2025 9:50:00 +03:00;High;CRM;13;61
21.09.2025 23:45:00 +03:00;Critical;TaskManager;17;96
21.09.2025 15:38:00 +03:00;Low;CRM;18;80
21.09.2025 14:08:00 +03:00;High;Mobile;5;68
21.09.2025 17:41:00 +03:00;Low;Helper;5;39
21.09.2025 13:40:00 +03:00;Low;TaskManager;9;65
21.09.2025 9:29:00 +03:00;Normal;CRM;5;90
21.09.2025 2:13:00 +03:00;High;CRM;1;13
21.09.2025 1:11:00 +03:00;Normal;Helper;14;7
21.09.2025 20:31:00 +03:00;High;TaskManager;2;70
21.09.2025 18:22:00 +03:00;Low;TaskManager;12;4
21.09.2025 1:48:00 +03:00;Low;Helper;14;21
21.09.2025 3:20:00 +03:00;High;Mobile;16;86
21.09.2025 22:36:00 +03:00;High;Mobile;7;15
21.09.2025 1:42:00 +03:00;Critical;Mobile;17;65
21.09.2025 5:37:00 +03:00;Critical;TaskManager;7;96
21.09.2025 8:18:00 +03:00;High;CRM;8;1
21.09.2025 17:39:00 +03:00;Normal;TaskManager;16;44
21.09.2025 20:13:00 +03:00;Low;Mobile;19;12
21.09.2025 17:51:00 +03:00;Low;TaskManager;17;61
21.09.2025 15:03:00 +03:00;High;CRM;13;65
21.09.2025 7:16:00 +03:00;High;Mobile;10;23
21.09.2025 2:00:00 +03:00;High;Mobile;5;12
21.09.2025 20:55:00 +03:00;High;CRM;4;58
21.09.2025 13:27:00 +03:00;High;TaskManager;10;82
21.09.2025 18:29:00 +03:00;Critical;Mobile;7;98
21.09.2025 2:04:00 +03:00;Low;TaskManager;14;63
21.09.2025 0:30:00 +03:00;Normal;Helper;6;27
21.09.2025 3:29:00 +03:00;Critical;Mobile;19;40
21.09.2025 8:56:00 +03:00;Critical;CRM;17;28
21.09.2025 12:19:00 +03:00;Low;CRM;16;97
21.09.2025 19:50:00 +03:00;High;Helper;11;41
21.09.2025 16:35:00 +03:00;High;Mobile;1;97
21.09.2025 13:01:00 +03:00;Critical;CRM;6;62
21.09.2025 15:12:00 +03:00;High;CRM;14;78
21.09.2025 14:09:00 +03:00;Low;CRM;8;78
21.09.2025 2:20:00 +03:00;High;CRM;6;85
21.09.2025 15:29:00 +03:00;High;TaskManager;4;33
21.09.2025 13:50:00 +03:00;Normal;Mobile;13;43
21.09.2025 16:43:00 +03:00;High;Helper;10;8
21.09.2025 16:06:00 +03:00;Low;Helper;14;60
21.09.2025 2:39:00 +03:00;Normal;Mobile;7;13
21.09.2025 22:46:00 +03:00;Normal;TaskManager;10;45
21.09.2025 3:23:00 +03:00;Low;Helper;7;13
21.09.2025 13:59:00 +03:00;High;Mobile;10;32
21.09.2025 17:17:00 +03:00;Normal;TaskManager;18;69
21.09.2025 3:10:00 +03:00;Normal;Mobile;1;97
21.09.2025 18:08:00 +03:00;Low;Helper;5;71
21.09.2025 7:01:00 +03:00;Critical;Mobile;2;94
21.09.2025 14:52:00 +03:00;High;Helper;3;99
